6240,esophagus,食道,ésofagus,日イン
6241,especially,とりわけ,khususnya,日イン
6242,especially,殊に,khususnya,日イン
6243,especially,特に,terutama,イン日
6244,especially,特に,khususnya,日イン
6245,especially,特に/とりわけ,lebih-lebih lagi,イン日
6246,esplanade,歩道/遊歩道,trotoar,イン日
6247,esplanade,遊歩道,trotoar,日イン
6248,espresso,エスプレッソ,ésprésso,日イン
6249,essay,随筆,éséi,日イン
6250,essay,随筆/エッセー,éséi,イン日
6251,essence,核心/エッセンス/エキス,pati,イン日
6252,essence,核心/核（中心）/肝心,inti,イン日
6253,essence,肝心,ésénsi,イン日
6255,essence,実質/本質,hakikat,イン日
6256,essence,心（本質）,hakikat,日イン
6257,essence,本質,hakikat,日イン
6258,essence,本質/要点/摘要,inti sari,イン日
6259,essential,肝心な,sangat penting,日イン
6260,essential,不可欠な,vital,イン日
6261,essential,不可欠な,vital,日イン
6262,essentiality,不可欠,keperluan,日イン
6263,establishment,確立,penegakan,イン日
6264,establishment,確立,penegakan,日イン
6265,establishment,樹立,pendirian,日イン
6266,establishment,樹立/設立/創立/設置,pendirian,イン日
6267,establishment,設置,peletakan,イン日
6269,establishment,設立,pendirian,日イン
6270,establishment,創立,pendirian,日イン
6271,esteem,尊敬される,berwibawa,イン日
6272,esteemed,（偶然）見える/目に入る/尊敬される,terpandang,イン日
6273,estimate,見積もり,éstimasi,日イン
6274,estimate,見積もり/推定,éstimasi,イン日
6275,estimate,見積書,surat éstimasi,日イン
6276,estimation,見積もり/推定,éstimasi,イン日
6278,estuary,河口/川の合流点,kuala,イン日
6279,eternal,永遠/永久,keabadian,イン日
6280,eternal,永遠の,abadi,日イン
6281,eternal,永遠の/永久の,abadi,イン日
6282,eternal,永久,keabadian,日イン
6283,eternal,永久の,kekal,イン日
6285,eternity,永遠,keabadian,日イン
6286,eternity,永遠/永久,keabadian,イン日
6287,ethics,倫理,étika,イン日
6288,ethics,倫理,étika,日イン
6289,ethnic,民族の/人種の,étnik,イン日
6290,etiquette,エチケット,étikét,日イン
6291,etiquette,礼儀,sopan santun,イン日
6293,euphemisms,婉曲,éufémisme,日イン
6294,euphemistic,婉曲な,éufémistis,日イン
6295,euphemistic,婉曲的な/遠回しな,éufémistis,イン日
6296,Europe,ヨーロッパ,Éropa,イン日
6297,Europe,ヨーロッパ,Éropa,日イン
6298,Europe and America,欧米,Éropa dan Amérika,日イン
6299,European,ヨーロッパ人,orang Éropa,日イン
6300,European pear,洋梨,(buah) pir,日イン
6301,evacuation order,避難命令,perintah évakuasi,日イン
6302,evaluation,鑑定/評価/採点/審査/判定/判断,penilaian,イン日
6303,evaporation,蒸発,penguapan,イン日
6304,evaporation,蒸発,penguapan,日イン
6305,even,～も/～すら/だとしても/全然/ちゃんと,pun,イン日
6306,even,むらのない,merata,イン日
6308,even,均一な,rata,日イン
6309,even,偶数の/満,genap,イン日
6310,even if,～も/～すら/だとしても/全然/ちゃんと,pun,イン日
6311,even if,たとえ～だとしても,walau,イン日
6312,even more,一段と,(jauh) lebih,日イン
6313,even number,偶数,angka genap,イン日
6314,even number,偶数,bilangan genap,イン日
6315,even number,偶数,bilangan genap,日イン
6316,even though,～だけれども,biarpun,イン日
6317,even though,～といえども,meskipun,イン日
6318,even though,～といえども,meskipun ~,日イン
6319,even though,たとえ（～だとしても）,kalaupun,日イン
6320,evening,午後（時刻の表現では2時から7時）/夕方,petang,イン日
6321,evening,午後/夕方,soré,イン日
6322,evening,晩,malam,日イン
6323,evening,晩/夜,malam,イン日
6324,evening,夕べ,tadi malam,イン日
6325,evening,夕べ,tadi malam,日イン
6326,evening,夕方,soré,日イン
6327,evening paper,夕刊,harian soré,日イン
6328,evening sun,夕日,matahari senja,日イン
6329,event,イベント,acara,日イン
6330,event,イベント/番組/催し/行事,acara,イン日
6331,event,件/事件/出来事,peristiwa,イン日
6333,event,催し,acara,日イン
6334,event,事件/できごと,kejadian,イン日
6335,event,種目,cabang,日イン
6337,ever,一度たりとも（～ない）/ときどき,sesekali,イン日
6338,everlasting,永い,lama,日イン
6339,everlasting,永遠の,abadi,日イン
6340,everlasting,永遠の/永久の,abadi,イン日
6342,every,～毎/毎～,tiap,イン日
6343,every,あらゆる,segala,日イン
6344,every,あらゆる/軒並み/総合,segala,イン日
6345,every,各～/～毎/毎～,setiap,イン日
6346,every,軒並み,segala,日イン
6348,every ... time,～置き,selang ~,日イン
6349,every day,毎日,setiap hari,日イン
6350,every month,毎月,setiap bulan,日イン
6351,every morning,毎朝,setiap pagi,日イン
6352,every night,毎晩,setiap malam,日イン
6353,every time,毎回,setiap kali,日イン
6354,every time,毎度,setiap kali,日イン
6355,every two weeks,隔週,selang seminggu,日イン
6356,every week,毎週,setiap minggu,日イン
6357,every year,毎年,setiap tahun,日イン
6358,every...time,～置き/間（空間的間隔）,selang,イン日
6359,everybody,皆,semua,日イン
6360,everybody,万人,semua orang,日イン
6361,everyday life,日常,keseharian,イン日
6362,everything,一切,segalanya,日イン
6363,everywhere,あちこち,di mana-mana,日イン
6364,everywhere,方々,di mana-mana,日イン
6365,evidence,証拠,bukti,日イン
6366,evidence,証拠/証明,bukti,イン日
6367,evidence,裏（証拠）,bukti,日イン
6368,evil,悪,kejahatan,日イン
6369,evil,悪/犯罪,kejahatan,イン日
6370,evil,悪い（邪悪な）,jahat,日イン
6371,evil,邪悪な/あくどい,jahat,イン日
6372,evil spirit,魔神,jin,イン日
6373,evolution,進化,évolusi,イン日
6374,evolution,進化,évolusi,日イン
6375,ex-,元/旧,éks,イン日
6376,ex ~,元～/前の,mantan,イン日
6377,exact,偶数の/満,genap,イン日
6378,exact,精密な/的確な/適切な/きっかり/丁度,tepat,イン日
6379,exactly,いかにも/至って/はたして/正に,benar-benar,イン日
6380,exactly,ぴったり（ちょうどいい）,pas,日イン
6381,exactly,フィットする/適度/ぴったり（ちょうどいい）/あてはまる/丁度,pas,イン日
6382,exactly,まさに,justru,イン日
6384,exaggerated,オーバーな,berlebihan,日イン
6385,exaggerated,過剰な/余計な,berlebihan,イン日
6386,exaggerated,大げさな,berlebihan,日イン
6387,exaggeration,誇張,hiperbola,イン日
6388,exaggeration,誇張,hiperbola,日イン
6389,exam,テスト/試験/繰り返し,ulangan,イン日
6390,examination,吟味/検査/診察/チェック,pemeriksaan,イン日
6391,examination,検討,peninjauan,日イン
6392,examination,試験,ujian,日イン
6393,examination,試験/受験/テスト,ujian,イン日
6394,examination,審査,penilaian,日イン
6395,examination room,診察室,ruang periksa,日イン
6396,examiner,検査者/試験官,pemeriksa,イン日
6397,example,～のごとく/例え,umpama,イン日
6398,example,たとえ（例）,contoh,日イン
6399,example,実例,contoh nyata,日イン
6400,example,用例,contoh,日イン
6401,example,例,misal,イン日
6402,example,例,contoh,日イン
6403,example,例/標本/見本/サンプル/模範,contoh,イン日
6404,excavated object,発掘,galian,イン日
6405,excavation,発掘,penggalian,イン日
6406,excavation,発掘,penggalian,日イン
6407,excellence,すごさ/見事さ,kehébatan,イン日
6408,excellence,見事,mengagumkan,日イン
6409,excellence,優秀,keunggulan,日イン
6410,excellence,優秀/優勢,keunggulan,イン日
6411,excellence,優秀さ/立派さ,kecemerlangan,イン日
6412,excellence,立派,kemegahan,イン日
6414,Excellency,陛下,Paduka,イン日
6415,excellent,すてきな/いい/見事な/立派な,bagus,イン日
6417,excellent,堂々/立派な,megah,イン日
6418,excellent,優れた,unggul,日イン
6419,excellent,優れた/優越/勝る/優秀な/優勢な,unggul,イン日
6420,excellent,優秀な,brilian,イン日
6422,excellent,優秀な/優れた/光輝く,cemerlang,イン日
6424,except,～を除いて/～でなければ/そうでなく,melainkan,イン日
6425,except,～以外/～を除いて,kecuali,イン日
6426,except for,以外,kecuali,日イン
6427,exception,例外,pengecualian,日イン
6428,excess,過剰な,berlebihan,日イン
6429,excess,黒字/超過/余剰/余分,surplus,イン日
6430,excess,超過,surplus,日イン
6431,excessive,過剰な/行き過ぎた,berlebih-lebihan,イン日
6432,excessive,余分な,kelebihan,日イン
6433,excessively,やたらに,berlebihan,日イン
6434,exchange,交換,pertukaran,日イン
6435,exchange,交換/交流/取り替え,pertukaran,イン日
6437,exchange,取引所,bursa,イン日
6438,exchange counter,両替所,tempat penukaran uang,イン日
6439,exchange counter,両替所,tempat penukaran uang,日イン
6440,exchange of opinions,意見交換,tukar pendapat,イン日
6441,exchange of opinions,意見交換,tukar pendapat,日イン
6442,exchange rate,為替レート,kurs,イン日
6443,exchange rate,為替レート,kurs,日イン
6444,exchequer,会計担当,bendahara,イン日
6445,excited,情熱的/興奮する/精力的,bergairah,イン日
6446,excitement,興奮,gairah,日イン
6447,excitement,興奮/情熱,gairah,イン日
6448,excitement,熱（熱中・興奮）,kegairahan,日イン
6449,excitement,熱（熱中・興奮）/発熱,demam,イン日
6450,exclamation mark,感嘆符,tanda seru,イン日
6451,exclamation mark,感嘆符,tanda seru,日イン
6452,exclusion,除外,pengecualian,日イン
6453,exclusive,専用の,khusus untuk,日イン
6454,exclusive item,限定品,produk terbatas,日イン
6455,exclusive use,高級な/専用,éksklusif,イン日
6457,exclusive use,特集/専用/特殊な,khusus,イン日
6458,exclusively,～だけ/たった/もっぱら/ほんの,hanya,イン日
6459,exclusively,もっぱら,hanya,日イン
6460,excrement,大便,air besar,イン日
6461,excrement,糞,tahi,イン日
6462,excrement,糞,tahi,日イン
6463,excrement,糞（ふん）/大便,bérak,イン日
6464,excrements,大便,tinja,イン日
6465,excrements,大便,tinja,日イン
6466,excreta,不浄物/排泄物/糞,najis,イン日
6467,excretion,排泄,ékskrési,イン日
6468,excretion,排泄,ékskrési,日イン
6469,excuse,言い訳,dalih,日イン
6470,excuse,言い訳/口実/弁解,dalih,イン日
6472,excuse,根拠/口実/前提/弁解/理由,alasan,イン日
6473,excuse,申し開き,penjelasan,日イン
6474,excuse,説明/申し開き/解説,penjelasan,イン日
6476,Excuse me.,すみません,permisi,イン日
6477,Excuse me.,すみません,permisi,日イン
6478,execution,強行/決行/施行/実行/実施,pelaksanaan,イン日
6479,execution,実行,pelaksanaan,日イン
6480,execution,処刑/執行,éksékusi,イン日
6481,executive,重役,éksékutif,イン日
6482,executive,重役,éksékutif,日イン
6483,exemption,免除,pembébasan,日イン
6484,exercise,運動,olahraga,イン日
6485,exercise,運動,olahraga,日イン
6486,exercise,体操,senam,イン日
6487,exercise,体操,senam,日イン
6488,exercise book,練習帳,buku latihan,イン日
6489,exercise hall,道場,tempat latihan,日イン
6490,exhaust gas,排気ガス,gas buang,イン日
6491,exhaust gas,排気ガス,gas buang,日イン
6492,exhaustion,消耗（体力）,pengurasan,日イン
6493,exhibition,出品,paméran,日イン
6494,exhibition,出品/展示/展覧会,paméran,イン日
6495,exhibition,展示,paméran,日イン
6496,exhibition,展覧会,paméran,日イン
6497,exile,隔離/追放,pengasingan,イン日
6498,exile,捨てられたもの/亡命,buangan,イン日
6499,exile,亡命,suaka,イン日
6500,exile,亡命,suaka,日イン
6501,existence,所在/存在,keberadaan,イン日
6502,existence,生存,éksisténsi,イン日
6503,existence,生存,éksisténsi,日イン
6504,existence,存在,keberadaan,日イン
6505,existence or non-existence,有無,ada tidaknya,イン日
6506,existing,現～,~ kini,日イン
6507,exit,出口,pintu keluar,日イン
6508,expansion,延長/拡張,éksténsi,イン日
6510,expansion,進出/拡大/拡張,ékspansi,イン日
6511,expansion,膨脹,muai,日イン
6512,expansion,膨脹（する）,muai,イン日
6513,expectation,期待,harapan,日イン
6514,expectation,期待/希望/待望/有望な,harapan,イン日
6515,expenditure,支出,pengeluaran uang,日イン
6516,expense,経費/コスト/料金,biaya,イン日
6517,expense,費用,biaya,日イン
6518,expenses,出費,biaya,日イン
6519,expenses,奢（おご）る/費用,belanja,イン日
6520,expensive,高い（値段）,mahal,日イン
6521,expensive,高価な,mahal,イン日
6522,expensive,高価な,mahal,日イン
6523,experience,経験,pengalaman,日イン
6524,experience,経験/体験,pengalaman,イン日
6525,experience,体験,pengalaman,日イン
6526,experiment,実験,ékspérimén,イン日
6527,experimentation,実験,percobaan,日イン
6528,expert,【口語】名人/玄人/達人,jago,イン日
6529,expert,ベテラン/熟練した,piawai,イン日
6530,expert,巨匠,begawan,イン日
6531,expert,専門家,juru,イン日
6532,expert,専門家/巧みな,pakar,イン日
6533,expert,通,ahli,日イン
6534,expert,通（つう）/玄人/大家（たいか）,ahli,イン日
6535,expert,名人,jago,日イン
6536,expiration,期限切れ,kadaluarsa,日イン
6537,expire,期限が切れている/時代遅れ,kedaluwarsa,イン日
6538,explanation,説明,penjelasan,日イン
6539,explanation,説明/（大陸）棚,paparan,イン日
6540,explanation,説明/証言,keterangan,イン日
6541,explanation,説明/申し開き/解説,penjelasan,イン日
6542,explicit,はっきり（話し方）/一目瞭然,gamblang,イン日
6543,exploitation,搾取,pemerasan,イン日
6544,exploitation,搾取,pemerasan,日イン
6545,exploitation,搾取/搾取する,éksploitasi,イン日
6546,exploration,回送/探検,ékspédisi,イン日
6547,exploration,探検,éksplorasi,イン日
6549,exploration,探検（する）,jelajah,イン日
6550,explorer,探検家,penjelajah,イン日
6551,explosion,爆発,ledakan,日イン
6552,explosion,爆発/急増,ledakan,イン日
6553,explosion,爆発/破裂/破裂音,letupan,イン日
6554,explosive substance,爆発物,peledak,イン日
6555,export,輸出,ékspor,イン日
6556,export,輸出,ékspor,日イン
6557,express,急行,éksprés,イン日
6558,express,急行,éksprés,日イン
6559,express delivery,速達,pos kilat,イン日
6560,express delivery,速達,pos kilat,日イン
6561,express train,急行列車,keréta éksprés,日イン
6562,expression,（感情・概念を表す）表現,éksprési,イン日
6563,expression,印（感情・概念を表す）,éksprési,日イン
6565,expression,語/単語/文句/言葉,kata,イン日
6566,expression,表現,ungkapan,日イン
6567,expression,表現/慣用句/言葉,ungkapan,イン日
6568,expression,表情,air muka,イン日
6569,expression,表情,air muka,日イン
6570,expression in one's eyes,目付き,éksprési mata,イン日
6572,expressly,わざわざ,dengan sengaja,イン日
6573,expressly,わざわざ,dengan sengaja,日イン
6574,expressway,高速道路,jalan tol,イン日
6575,expressway,高速道路,jalan tol,日イン
6576,extension,延長（拡張）,pemanjangan,日イン
6577,extension,延長/拡張,éksténsi,イン日
6578,extension,拡大,pembesaran,イン日
6580,extension,進出/拡大/拡張,ékspansi,イン日
6581,extension cord,延長コード,(kabel) éksténsi,日イン
6582,extension of contract,契約延長,perpanjangan kontrak,日イン
6583,extension telephone,内線電話,interkom,イン日
6584,extension telephone,内線電話,interkom,日イン
6585,extent,角度/程度/～度（温度）,derajat,イン日
6586,extent,程度,derajat,日イン
6587,exterior,外部,bagian luar,日イン
6588,exterior,外部/外側,bagian luar,イン日
6589,extermination,絶滅,binasa,イン日
6591,extermination,退治,pemberantasan,イン日
6592,extermination,退治,pemberantasan,日イン
6593,extermination,途絶える/滅びる/絶滅,punah,イン日
6594,extermination,撲滅/駆逐,pembasmian,イン日
6595,extinguisher,消火器,pemadam,イン日
6596,extortionist,圧搾機/強要する人,pemeras,イン日
6597,extra,割増,tambahan,日イン
6598,extra,別料金,biaya tambahan,日イン
6599,extra bed,エキストラベッド,tempat tidur tambahan,イン日
6600,extra bed,エキストラベッド,tempat tidur tambahan,日イン
6601,extra charge,割増料金,biaya tambahan,日イン
6602,extra charge,追加費用/別料金/割増料金,biaya tambahan,イン日
6603,extra time,ゆとり,waktu senggang,日イン
6604,extract,エキス,ékstrak,イン日
6606,extract,引用/抜粋,kutipan,イン日
6607,extract,核心/エッセンス/エキス,pati,イン日
6608,extract,汁（液体）/エキス,sari,イン日
6610,extracurricular,課外,ékstrakurikulér,イン日
6611,extracurricular,課外,ékstrakurikulér,日イン
6612,extramarital love,不倫,perselingkuhan,イン日
6613,extramarital love,不倫,perselingkuhan,日イン
6614,extraordinariness,非常,keadaan darurat,日イン
6615,extraordinary,異常な/並外れた,luar biasa,イン日
6616,extraordinary,非常な,darurat,日イン
6617,extreme,はなはだしい,luar biasa,日イン
6618,extreme,はなはだしい/究極,ékstrim,イン日
6619,extreme,過激な,radikal,イン日
6620,extreme,過激な,radikal,日イン
6621,extreme,恐ろしい（甚だしい）,ékstrim,日イン
6622,extreme,極端な,ékstrém,日イン
6623,extremely,いかにも/至って/はたして/正に,benar-benar,イン日
6624,extremely,極めて,amat sangat,イン日
6626,extremely,極端に/度を越した,terlampau,イン日
6627,extremely,至って,benar-benar,日イン
6628,extremely,随分,sangat,日イン
6629,extremely,大いに/極めて,teramat,イン日
6630,extremeness,過激,keradikalan,日イン
6631,extremeness,過激さ/過激性,keékstréman,イン日
6632,extremeness,極端,keékstréman,日イン
6633,eye,視線,pandangan,日イン
6634,eye,目,mata,イン日
6635,eye,目,mata,日イン
6636,eye doctor,眼科医,dokter spésialis mata,イン日
6637,eye doctor,眼科医,dokter spésialis mata,日イン
6638,eye drops,目薬,obat mata,イン日
6639,eye drops,目薬,obat mata,日イン
6640,eyeball,眼球,biji mata,イン日
6641,eyeball,眼球,bola mata,イン日
6642,eyeball,眼球,bola mata,日イン
6643,eyebrow,眉,alis,日イン
6644,eyebrow,眉（まゆ）,alis,イン日
6645,eyelash,まつ毛,bulu mata,イン日
6646,eyelash,まつ毛,bulu mata,日イン
6647,eyelid,まぶた,kelopak mata,イン日
6648,eyelid,瞼,kelopak mata,日イン
6649,eyesight,視覚/視力/視界,penglihatan,イン日
6650,eyesight,視力,penglihatan,日イン
6651,eyewitness,目撃者,saksi mata,日イン
6652,fable,物語/作り話,dongéng,イン日
6653,face,顔,wajah,イン日
6655,face,顔（面目）,muka,日イン
6656,face,顔/面目（めんぼく）/（新聞の）面,muka,イン日
6657,face,顔つき,rupa,日イン
6658,face,顔つき/格好/姿,rupa,イン日
6659,face,顔立ち/（水面の）高さ/平らな,paras,イン日
6660,face,表,permukaan,日イン
6661,face,表/表面/面,permukaan,イン日
6663,face lotion,化粧水,losion,日イン
6664,face washing,洗顔,pencucian muka,日イン
6665,face without makeup,素顔,wajah asli,日イン
6666,facial cleanser,洗顔料,pembersih muka,イン日
6667,facilities,施設,fasilitas,日イン
6668,facilities,施設/設備,fasilitas,イン日
6669,facilities,設備,fasilitas,日イン
6670,fact,現実/事実,kenyataan,イン日
6671,fact,事実,fakta,イン日
6672,fact,事実,kenyataan,日イン
6673,faction,会派,fraksi,イン日
6674,factor,元素/要素/要因,unsur,イン日
6675,factor,要因,faktor,イン日
6677,factory,工場,pabrik,イン日
6678,factory,工場,pabrik,日イン
6679,faculty,学部,fakultas,イン日
6680,faculty,学部,fakultas,日イン
6681,faded,色落ちする,luntur,イン日
6682,failing,失敗/落第,kegagalan,イン日
6683,failing,落第,kegagalan,日イン
6684,failure,失敗,kegagalan,日イン
6685,failure,失敗/落第,kegagalan,イン日
6686,failure,失敗する/不可/落第する,gagal,イン日
6687,failure,不可,gagal,日イン
6688,failure,不具合,tidak bérés,イン日
6689,faint,気絶する/失神,pingsan,イン日
6690,faint,失神,pingsan,日イン
6691,faint,微か（な）,sayup-sayup,イン日
6693,fair,公正な,adil,日イン
6694,fair,公正な/公平な,adil,イン日
6695,fair,公平な,adil,日イン
6696,fair,週/フェア,pekan,イン日
6697,fair copy,清書,penulisan ulang dengan rapi,日イン
6698,fairness,公正/公平/正義,keadilan,イン日
6699,fairness,公平,keadilan,日イン
6700,fairy,妖精,peri,イン日
6701,fairy,妖精,bidadari,日イン
6702,fairy tale,おとぎ話,cerita dongéng,イン日
6703,fairy tale,童話,cerita anak,イン日
6704,fairy tale,童話,cerita anak,日イン
6705,faith,信仰,kepercayaan,日イン
6706,faith,信仰/信条,akidah,イン日
6707,faith,信仰/信条/信任/信念/信用/信頼,kepercayaan,イン日
6708,faith,信仰心,iman,イン日
6709,faithful,敬虔な/信心深い,beriman,イン日
6710,faithful,忠実な,setia,日イン
6711,faithful,忠実な/献身的,setia,イン日
6712,faithfulness,忠実さ,kesetiaan,日イン
6713,faithfulness,忠実さ/忠誠,kesetiaan,イン日
6715,fake,偽造の/偽の,palsu,イン日
6716,fake,偽物,tiruan,日イン
6717,fake,偽物/真似/偽造の/偽の/模倣,tiruan,イン日
6718,fake product,コピー商品,produk bajakan,日イン
6719,fall,下降/降下/低下,penurunan,イン日
6720,fall,下落/下降/没落/滅亡,kejatuhan,イン日
6721,fall,降下,penurunan,日イン
6722,fall,秋,musim gugur,イン日
6723,fall,秋,musim gugur,日イン
6724,fall,墜落,jatuhnya (pesawat),日イン
6725,fall,低下,penurunan,日イン
6726,fall,転倒,kejatuhan,日イン
6728,false accusation,因縁（言いがかり）,tuduhan tanpa bukti,日イン
6729,false charge,言いがかり,tuduhan tanpa alasan,日イン
6730,false name,偽名,nama palsu,イン日
6731,false name,偽名,nama palsu,日イン
6732,fame,有名,ketenaran,日イン
6733,familiar,身近な,dekat,日イン
6734,familiarity,親しみ,keakraban,日イン
6735,familiarity,親しみ/密接,keakraban,イン日
6736,familiarity,身近,kedekatan,日イン
6737,familism,家族的/家族主義,kekeluargaan,イン日
6738,family,一家,keluarga,日イン
6739,family,一家/家族/身内/家庭,keluarga,イン日
6740,family,家族,keluarga,日イン
6741,family budget,家計,anggaran rumah tangga,イン日
6742,family budget,家計,anggaran rumah tangga,日イン
6743,family company,ファミリー企業,perusahaan keluarga,日イン
6745,family name,姓/名字,marga,イン日
6746,family name,姓/名字,nama keluarga,イン日
6747,family oriented,家族的/家族主義,kekeluargaan,イン日
6748,family register,戸籍,daftar keluarga,日イン
6749,family register,戸籍（こせき）,kartu keluarga,イン日
6750,famine,飢饉,paceklik,イン日
6751,famine,飢饉,paceklik,日イン
6752,famous,著名な,terkenal,日イン
6753,famous,著名な/名高い/有名な,terkenal,イン日
6754,famous,名高い,terkemuka,イン日
6755,famous,名高い,terkenal,日イン
6756,famous,名高い/有名な,masyhur,イン日
6757,famous,有名な,tenar,イン日
6758,famous,有名な,ternama,イン日
6760,famous place,名所,tempat wisata terkenal,日イン
6761,fan,うちわ,kipas,日イン
6762,fan,うちわ/扇風機/プロペラ,kipas,イン日
6763,fan,ファン,penggemar,イン日
6764,fan,ファン,penggemar,日イン
6765,fan,ファン/愛好者,peminat,イン日
6766,fan,扇子,kipas,日イン
6767,fan,扇風機,kipas angin,イン日
6768,fan,扇風機,kipas angin,日イン
6769,fangs,牙,taring,イン日
6770,fangs,牙,taring,日イン
6771,fantasy,ファンタジー/空想,fantasi,イン日
6772,fantasy,幻想,lamunan,イン日
6774,far,遠い,jauh,日イン
6775,far,遠い/遠く/遥かな,jauh,イン日
6776,far,遠く,jauh,日イン
6777,far,遥かな,jauh,日イン
6778,fare,運賃,tarif angkutan,イン日
6779,fare,運賃,tarif angkutan,日イン
6780,farewell party,送別会,pésta perpisahan,日イン
6781,farm,農場,perkebunan,イン日
6782,farm,農場,perkebunan,日イン
6783,farm products,作物/農産物,hasil pertanian,イン日
6784,farm products,農産物,hasil pertanian,日イン
6785,farm village,農村,désa pertanian,イン日
6786,farm village,農村,kampung petani,イン日
6787,farm village,農村,désa pertanian,日イン
6788,farmer,農家/農民,petani,イン日
6789,farmer,農民,petani,日イン
6790,farmer,農民/農業,tani,イン日
6791,farmhouse,農家,petani,日イン
6792,farmhouse,農家/農民,petani,イン日
6793,farming,耕作,penggarapan,日イン
6794,farming,農業を営む,bercocok tanam,イン日
6795,farming,農民/農業,tani,イン日
6796,farmland,農地,lahan pertanian,イン日
6797,farmland,農地,lahan pertanian,日イン
6799,farsightedness,遠視/老眼,rabun dekat,イン日
6800,fart,おなら,kentut,イン日
6801,fart,おなら,kentut,日イン
6802,fashion,ファッション,busana,日イン
6803,fashion,ファッション/服装,busana,イン日
6804,fashion,風潮/流行/動向,trén,イン日
6805,fashion,流行,trén,日イン
6806,fashionable,おしゃれ/おしゃれな,modis,イン日
6808,fashionableness,おしゃれする,berdandan,日イン
6809,fashionableness,おしゃれする/化粧する,berdandan,イン日
6810,fast,（風が）強い/速い,kencang,イン日
6811,fast,速い,laju,イン日
6812,fast,速い,cepat,日イン
6813,fast,速い/早急な/迅速な/早い,cepat,イン日
6814,fast food,ファストフード,makanan cepat saji,イン日
6815,fast food,ファストフード,makanan cepat saji,日イン
6816,fast talking,早口,bicaranya cepat,イン日
6817,fast talking,早口,bicaranya cepat,日イン
6818,fastidious,きれいにするもの/クリーナー/きれい好き,pembersih,イン日
6819,fasting,断食,puasa,イン日
6820,fasting,断食,puasa,日イン
6821,fat,脂/脂肪,lemak,イン日
6822,fat,脂肪,lemak,日イン
6824,father,父,bapa,イン日
6825,father,父,ayah,日イン
6826,father,父/先駆者,bapak,イン日
6827,father,父/父親/父さん,ayah,イン日
6828,father,父上,ayahanda,イン日
6830,fatigue,疲れ,kelelahan,日イン
6831,fatigue,疲れ/疲労,kelelahan,イン日
6832,fatigue,疲れ/疲労,keletihan,イン日
6833,fatigue,疲労,kelesuan,イン日
6834,fatigue,疲労,kepayahan,イン日
6835,fatigue,疲労,kelelahan,日イン
6836,fatty meat,脂身,lamur,イン日
6837,fatty meat,脂身,lamur,日イン
6838,fatwa,ファトワ（イスラムの教義に基づく裁定）,fatwa,イン日
6839,faucet,蛇口,keran,イン日
6840,faucet,蛇口,keran (air),日イン
6841,fault,欠点,kelemahan,日イン
6842,favor to ask,お願い,mohon,イン日
6844,favorable,好意的,positif,日イン
6845,favorable,好意的/肯定的な,positif,イン日
6846,favorable,順調な,lancar,日イン
6847,favorable comment,好評,réputasi baik,日イン
6848,favorableness,円滑/好調/順調/快調,kelancaran,イン日
6849,favorableness,順調,kelancaran,日イン
6850,favorite,お気に入りの,kesayangan,イン日
6851,favorite,好きな,suka,日イン
6852,favorite,好きな/好み,kegemaran,イン日
6853,favorite,好きな/好み,kesukaan,イン日
6855,favorite food,好物,makanan kesukaan,日イン
6856,favorite pet,お気にいりのペット,binatang kesayangan,イン日
6857,favorite phrase,口癖,kebiasaan bicara,日イン
6858,fax,ファックス,faks,イン日
6859,fax,ファックス,faks,日イン
6860,fax number,ファックス番号,nomor faks,日イン
6861,fear,恐れ,kekhawatiran,日イン
6862,fear,恐れ/懸念/心配,kekuatiran,イン日
6863,fear,恐怖,ketakutan,イン日
6864,fear,恐怖,ketakutan,日イン
6865,fear,怖い/怖がる/恐れる,takut,イン日
6866,feather,（動植物やブラシなどの）毛/（鳥の）羽毛,bulu,イン日
6867,feather,羽（羽毛）,bulu,日イン
6868,feather,毛（羊毛・羽毛・ブラシの毛など）,bulu,日イン
6869,February,二月,Fébruari,イン日
6870,February,二月,Fébruari,日イン
6871,fed up,嫌になる/腹を立てる,kesal,イン日
6872,federation of states,連邦/同盟,persekutuan,イン日
6873,fee,謝礼,imbalan jasa,日イン
6874,feed,餌,pakan,イン日
6875,feed,餌,pakan,日イン
6876,feel an antipathy,感情/反感を抱く,séntimén,イン日
6877,feeling,感じ,perasaan,日イン
6878,feeling,感覚,perasaan,日イン
6879,feeling,感覚/感じ/感情/気分/気持ち,perasaan,イン日
6880,feeling,気（気分）,perasaan,日イン
6881,feeling,気持ち,perasaan,日イン
6882,feeling,情,perasaan,日イン
6883,feeling,心地,rasa,日イン
6884,feeling,味わい/趣き/心地,rasa,イン日
6885,feeling acutely,痛感,penyadaran,日イン
6886,fellow,同士,sesama,日イン
6887,felt-tip pen,サインペン,péna khusus untuk tanda tangan,日イン
6888,female,雌,betina,日イン
6889,female,雌（めす）,betina,イン日
6890,female university student,女子大学生,mahasiswi,イン日
6891,fence,垣根,pagar,日イン
6892,fence,垣根/柵/塀,pagar,イン日
6893,fence,柵,pagar,日イン
6894,fermentation,発酵,férméntasi,イン日
6895,fermentation,発酵,férméntasi,日イン
6896,fermented,発酵させた,difermentasi,日イン
6897,fermented bean curd,味噌（豆醬）,tauco,イン日
6898,fermented bean curd,味噌（豆醬）,tauco,日イン
6899,fern,シダ,daun paku,イン日
